group_key,township_en,township_mm,township_is_town_label,resolved_township_public_id,resolved_township_core_id,township_resolve_note,locality_type,locality_en,locality_mm,normalized_name_en,normalized_name_mm,postal_row_count,postal_codes,coremap_candidate_count,coremap_candidate_public_ids,mimu_hit_count,mimu_source_pcodes,audit_decision,audit_note,name_evidence
panghsengkyukoke|ward|၄|4,Pang Hseng (Kyu Koke) Town,ပန်ဆိုင်း (ကြူကုတ်) မြို့,true,,,unresolved,ward,No (4) Quarter,အမှတ် (၄) ရပ်ကွက်,4,၄,1,1663004,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
panghsengkyukoke|ward|၅|5,Pang Hseng (Kyu Koke) Town,ပန်ဆိုင်း (ကြူကုတ်) မြို့,true,,,unresolved,ward,No (5) Quarter,အမှတ် (၅) ရပ်ကွက်,5,၅,1,1663005,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
pangwar|ward|၁|1,Pang War Town,ပန်ဝါ မြို့,true,,,unresolved,ward,No (1) Quarter,အမှတ် (၁) ရပ်ကွက်,1,၁,1,0162001,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
pangwar|ward|၂|2,Pang War Town,ပန်ဝါ မြို့,true,,,unresolved,ward,No (2) Quarter,အမှတ် (၂) ရပ်ကွက်,2,၂,1,0162002,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
pangwar|ward|၃|3,Pang War Town,ပန်ဝါ မြို့,true,,,unresolved,ward,No (3) Quarter,အမှတ် (၃) ရပ်ကွက်,3,၃,1,0162003,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
pannandin|ward|မ|myoma,Pannandin Town,ပန်နန်းဒင် မြို့,true,,,unresolved,ward,Myo Ma Quarter,မြို့မ ရပ်ကွက်,myoma,မ,1,0161001,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
pansaung|ward|အထက်|ahhtet,Pansaung Town,ပန်ဆောင် မြို့,true,,,unresolved,ward,Ah Htet Quarter,အထက် ရပ်ကွက်,ahhtet,အထက်,1,0260001,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
pansaung|ward|အလယ်|ahlel,Pansaung Town,ပန်ဆောင် မြို့,true,,,unresolved,ward,Ah Lel Quarter,အလယ် ရပ်ကွက်,ahlel,အလယ်,1,0260002,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
pansaung|ward|အောက်|auk,Pansaung Town,ပန်ဆောင် မြို့,true,,,unresolved,ward,Auk Quarter,အောက် ရပ်ကွက်,auk,အောက်,1,0260003,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
paungdale|ward|အနောက်ပိုင်း|ahnaukpaing,Paungdale Town,ပေါင်းတလည် မြို့,true,,,unresolved,ward,Ah Nauk Paing Quarter,အနောက်ပိုင်း ရပ်ကွက်,ahnaukpaing,အနောက်ပိုင်း,1,1860002,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
paungdale|ward|အရှေ့ပိုင်း|ahsheypaing,Paungdale Town,ပေါင်းတလည် မြို့,true,,,unresolved,ward,Ah Shey Paing Quarter,အရှေ့ပိုင်း ရပ်ကွက်,ahsheypaing,အရှေ့ပိုင်း,1,1860001,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
paungdale|ward|မြောက်ပိုင်း|myaukpaing,Paungdale Town,ပေါင်းတလည် မြို့,true,,,unresolved,ward,Myauk Paing Quarter,မြောက်ပိုင်း ရပ်ကွက်,myaukpaing,မြောက်ပိုင်း,1,1860004,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
paungdale|ward|တောင်ပိုင်း|taungpaing,Paungdale Town,ပေါင်းတလည် မြို့,true,,,unresolved,ward,Taung Paing Quarter,တောင်ပိုင်း ရပ်ကွက်,taungpaing,တောင်ပိုင်း,1,1860003,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
pawnglawng|ward|၁|1,Pawng Lawng Town,ပေါင်းလောင်း မြို့,true,,,unresolved,ward,No (1) Quarter,ရပ်ကွက် (၁) ရပ်ကွက်,1,၁,1,0666001,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
pawnglawng|ward|၂|2,Pawng Lawng Town,ပေါင်းလောင်း မြို့,true,,,unresolved,ward,No (2) Quarter,ရပ်ကွက် (၂) ရပ်ကွက်,2,၂,1,0666002,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
pawnglawng|ward|၃|3,Pawng Lawng Town,ပေါင်းလောင်း မြို့,true,,,unresolved,ward,No (3) Quarter,ရပ်ကွက် (၃) ရပ်ကွက်,3,၃,1,0666003,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
pawnglawng|ward|၄|4,Pawng Lawng Town,ပေါင်းလောင်း မြို့,true,,,unresolved,ward,No (4) Quarter,ရပ်ကွက် (၄) ရပ်ကွက်,4,၄,1,0666004,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
pawnglawng|ward|၅|5,Pawng Lawng Town,ပေါင်းလောင်း မြို့,true,,,unresolved,ward,No (5) Quarter,ရပ်ကွက် (၅) ရပ်ကွက်,5,၅,1,0666005,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
pawnglawng|ward|၆|6,Pawng Lawng Town,ပေါင်းလောင်း မြို့,true,,,unresolved,ward,No (6) Quarter,ရပ်ကွက် (၆) ရပ်ကွက်,6,၆,1,0666006,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
peinzalok|ward|မ၁|myoma1,Peinzalok Town,ပိန်းဇလုပ် မြို့,true,,,unresolved,ward,Myo Ma No (1) Quarter,မြို့မ(၁) ရပ်ကွက်,myoma1,မ၁,1,0866001,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
peinzalok|ward|မ၂|myoma2,Peinzalok Town,ပိန်းဇလုပ် မြို့,true,,,unresolved,ward,Myo Ma No (2) Quarter,မြို့မ(၂) ရပ်ကွက်,myoma2,မ၂,1,0866002,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
ponparkyin|ward|၁|1,Ponparkyin Town,ပုံပါကျင် မြို့,true,3220024b-513c-4874-a88d-01dec6257e17,5979,via_town_parent_township,ward,No (1) Quarter,အမှတ် (၁) ရပ်ကွက်,1,၁,1,1762001,1,299a37d4-c606-40f9-8849-25880b4fe511,0,,reclassify_as_official_local_area,unique exact CoreMap match 299a37d4-c606-40f9-8849-25880b4fe511 (unique_exact_my),unique_exact_my
ponparkyin|ward|၂|2,Ponparkyin Town,ပုံပါကျင် မြို့,true,3220024b-513c-4874-a88d-01dec6257e17,5979,via_town_parent_township,ward,No (2) Quarter,အမှတ် (၂) ရပ်ကွက်,2,၂,1,1762002,1,6931e31b-c668-4d53-9967-15410b0971b3,0,,reclassify_as_official_local_area,unique exact CoreMap match 6931e31b-c668-4d53-9967-15410b0971b3 (unique_exact_my),unique_exact_my
ponparkyin|ward|၃|3,Ponparkyin Town,ပုံပါကျင် မြို့,true,3220024b-513c-4874-a88d-01dec6257e17,5979,via_town_parent_township,ward,No (3) Quarter,အမှတ် (၃) ရပ်ကွက်,3,၃,1,1762003,1,9fd8ffeb-2e4a-448a-ad17-400d1df20b42,0,,reclassify_as_official_local_area,unique exact CoreMap match 9fd8ffeb-2e4a-448a-ad17-400d1df20b42 (unique_exact_my),unique_exact_my
ponparkyin|ward|၄|4,Ponparkyin Town,ပုံပါကျင် မြို့,true,3220024b-513c-4874-a88d-01dec6257e17,5979,via_town_parent_township,ward,No (4) Quarter,အမှတ် (၄) ရပ်ကွက်,4,၄,1,1762004,1,185150b5-fceb-4f1f-8df8-e529f6162295,0,,reclassify_as_official_local_area,unique exact CoreMap match 185150b5-fceb-4f1f-8df8-e529f6162295 (unique_exact_my),unique_exact_my
ponparkyin|ward|၅|5,Ponparkyin Town,ပုံပါကျင် မြို့,true,3220024b-513c-4874-a88d-01dec6257e17,5979,via_town_parent_township,ward,No (5) Quarter,အမှတ် (၅) ရပ်ကွက်,5,၅,1,1762005,1,9140c656-286b-4e30-a276-4717d78b0800,0,,reclassify_as_official_local_area,unique exact CoreMap match 9140c656-286b-4e30-a276-4717d78b0800 (unique_exact_my),unique_exact_my
pyigyimandaing|ward|လေညှာအရှေ့|layhnareast,Pyigyimandaing Town,ပြည်ကြီးမဏ္ဍိုင် မြို့,true,,,unresolved,ward,Lay Hnar (East) Quarter,လေညှာ (အရှေ့) ရပ်ကွက်,layhnareast,လေညှာအရှေ့,1,1465002,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
pyigyimandaing|ward|လေညှာအနောက်|layhnarwest,Pyigyimandaing Town,ပြည်ကြီးမဏ္ဍိုင် မြို့,true,,,unresolved,ward,Lay Hnar (West) Quarter,လေညှာ (အနောက်) ရပ်ကွက်,layhnarwest,လေညှာအနောက်,1,1465003,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
pyigyimandaing|ward|ပြည်ကြီးမဏ္ဍိုင်|pyigyimandaing,Pyigyimandaing Town,ပြည်ကြီးမဏ္ဍိုင် မြို့,true,,,unresolved,ward,Pyi Gyi Mandaing Quarter,ပြည်ကြီးမဏ္ဍိုင် ရပ်ကွက်,pyigyimandaing,ပြည်ကြီးမဏ္ဍိုင်,1,1465001,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
pyinsalu|ward|၁|1,Pyinsalu Town,ပြင်စလူ မြို့,true,,,unresolved,ward,No (1) Quarter,အမှတ် (၁) ရပ်ကွက်,1,၁,1,1073001,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
pyinsalu|ward|၂|2,Pyinsalu Town,ပြင်စလူ မြို့,true,,,unresolved,ward,No (2) Quarter,အမှတ် (၂) ရပ်ကွက်,2,၂,1,1073002,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
pyinsalu|ward|၃|3,Pyinsalu Town,ပြင်စလူ မြို့,true,,,unresolved,ward,No (3) Quarter,အမှတ် (၃) ရပ်ကွက်,3,၃,1,1073003,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
pyuntasa|ward|မ၁|myoma1,Pyuntasa Town,ပြွန်တန်ဆာ မြို့,true,,,unresolved,ward,Myo Ma No (1) Quarter,မြို့မ(၁) ရပ်ကွက်,myoma1,မ၁,1,0865001,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
pyuntasa|ward|မ၂|myoma2,Pyuntasa Town,ပြွန်တန်ဆာ မြို့,true,,,unresolved,ward,Myo Ma No (2) Quarter,မြို့မ(၂) ရပ်ကွက်,myoma2,မ၂,1,0865002,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
pyuntasa|ward|မ၃|myoma3,Pyuntasa Town,ပြွန်တန်ဆာ မြို့,true,,,unresolved,ward,Myo Ma No (3) Quarter,မြို့မ(၃) ရပ်ကွက်,myoma3,မ၃,1,0865003,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
pyuntasa|ward|မ၄|myoma4,Pyuntasa Town,ပြွန်တန်ဆာ မြို့,true,,,unresolved,ward,Myo Ma No (4) Quarter,မြို့မ(၄) ရပ်ကွက်,myoma4,မ၄,1,0865004,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
rezua|ward|အင်ရော|inyaw,Rezua Town,ရေဇွာ မြို့,true,,,unresolved,ward,In Yaw Quarter,အင်ရော ရပ်ကွက်,inyaw,အင်ရော,1,0366002,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
rezua|ward|လောင်းရဲ|laungye,Rezua Town,ရေဇွာ မြို့,true,,,unresolved,ward,Laung Ye Quarter,လောင်းရဲ ရပ်ကွက်,laungye,လောင်းရဲ,1,0366004,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
rezua|ward|မွာပီး|mualpi,Rezua Town,ရေဇွာ မြို့,true,,,unresolved,ward,Mual Pi Quarter,မွာပီး ရပ်ကွက်,mualpi,မွာပီး,1,0366003,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
rezua|ward|မ|myoma,Rezua Town,ရေဇွာ မြို့,true,,,unresolved,ward,Myo Ma Quarter,မြို့မ ရပ်ကွက်,myoma,မ,1,0366001,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
rihkhawdar|ward|၁|1,Rihkhawdar Town,ရိခေါ်ဒါရ် မြို့,true,,,unresolved,ward,No (1) Quarter,အမှတ် (၁) ရပ်ကွက်,1,၁,1,0362001,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
rihkhawdar|ward|၂|2,Rihkhawdar Town,ရိခေါ်ဒါရ် မြို့,true,,,unresolved,ward,No (2) Quarter,အမှတ် (၂) ရပ်ကွက်,2,၂,1,0362002,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
salay|ward|၁|1,Sa Lay Town,စလေ မြို့,true,,,unresolved,ward,No (1) Quarter,အမှတ် (၁) ရပ်ကွက်,1,၁,1,0462001,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
salay|ward|၂|2,Sa Lay Town,စလေ မြို့,true,,,unresolved,ward,No (2) Quarter,အမှတ် (၂) ရပ်ကွက်,2,၂,1,0462002,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
salay|ward|၃|3,Sa Lay Town,စလေ မြို့,true,,,unresolved,ward,No (3) Quarter,အမှတ် (၃) ရပ်ကွက်,3,၃,1,0462003,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
salay|ward|၄|4,Sa Lay Town,စလေ မြို့,true,,,unresolved,ward,No (4) Quarter,အမှတ် (၄) ရပ်ကွက်,4,၄,1,0462004,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
salay|ward|၅|5,Sa Lay Town,စလေ မြို့,true,,,unresolved,ward,No (5) Quarter,အမှတ် (၅) ရပ်ကွက်,5,၅,1,0462005,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
sane|ward|အလယ်ပိုင်း|ahlelpaing,Sa Ne Town,စနဲ မြို့,true,,,unresolved,ward,Ah Lel Paing Quarter,အလယ်ပိုင်း ရပ်ကွက်,ahlelpaing,အလယ်ပိုင်း,1,0764002,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
sane|ward|ထိန်ဒွေ|hteindway,Sa Ne Town,စနဲ မြို့,true,,,unresolved,ward,Htein Dway Quarter,ထိန်ဒွေ ရပ်ကွက်,hteindway,ထိန်ဒွေ,1,0764005,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
sane|ward|ကံပြင်|kanpyin,Sa Ne Town,စနဲ မြို့,true,,,unresolved,ward,Kan Pyin Quarter,ကံပြင် ရပ်ကွက်,kanpyin,ကံပြင်,1,0764001,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
